Date,Language,Title,Quote,Reflection Text,Reference
2025-05-09,french,AFFRONTER LA PEUR,"Si nous nous accrochons encore à quelque chose dont nous ne voulons pas nous départir, nous demandons à Dieu de nous aider à y renoncer..","Après avoir fait ma Cinquième Étape, j’ai pris conscience que tous mes défauts provenaient de mon besoin de sécurité et d’amour. Utiliser ma seule volonté pour tenter d’en venir à bout aurait seulement transformé ce besoin en obsession. Dans la Sixième Étape, j’ai intensifié le travail entrepris dans les trois premières : méditer sur l’Étape en la répétant constamment, assister à des réunions, suivre les suggestions de mon parrain, lire, chercher à l’intérieur de moi-même. Pendant mes trois premières années d’abstinence, j’avais peur de prendre l’ascenseur seul. Un jour, j’ai décidé d’affronter cette peur. J’ai prié Dieu de m’aider, je suis entré dans l’ascenseur et là, dans un coin, j’ai trouvé une dame qui pleurait. Elle m’a raconté que, depuis la mort de son mari, elle avait une peur morbide des ascenseurs. Alors, oubliant ma propre peur, je l’ai réconfortée. Cette expérience spirituelle m’a aidé à voir que la bonne volonté est la clé qui ouvre la porte des autres Étapes pour atteindre le rétablissement. Aide-toi et le Ciel t’aidera.","LES ALCOOLIQUES ANONYMES, P. 85"
2025-05-10,french,ENFIN LIBRE !,"L’autre dividende remarquable que nous pouvons espérer de l’aveu de nos défauts à un autre être humain est l’humilité, un mot souvent mal compris... l’humilité consiste à reconnaître clairement qui nous sommes et ce que nous sommes, et à chercher sincèrement ensuite à devenir ce que nous pourrions être.","Je savais, dans mon for intérieur, que si je voulais un jour connaître la joie, le bonheur et la liberté, je devais raconter ma vie antérieure à une autre personne. Après l’avoir fait, j’ai connu une joie et un soulagement indescriptibles. Presque tout de suite après ma Cinquième Étape, je me suis senti libéré de l’esclavage de mon ego et de l’esclavage de l’alcool. Trente-six ans plus tard, je suis toujours libre, un jour à la fois. J’ai découvert que Dieu pouvait faire pour moi ce que je ne pouvais pas faire pour moi-même.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 68"
2025-05-11,french,UN NOUVEAU SENTIMENT D’APPARTENANCE,"Tant que nous n’avons pas pu parler ouvertement de nos conflits intérieurs, et entendre d’autres personnes en faire autant, nous ne nous sommes pas intégrés au groupe.","Après quatre ans dans les AA, j’ai pu me libérer de ce fardeau d’émotions enfouies au fond de moi qui m’avaient tant fait souffrir. Avec l’aide du mouvement et de conseillers extérieurs, j’ai été soulagé de ma souffrance et j’ai éprouvé un sentiment d’appartenance et de paix. J’ai aussi ressenti de la joie et de l’amour pour Dieu comme jamais auparavant. Le pouvoir de la Cinquième Étape me remplit d’étonnement.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 67"
2025-05-12,french,ACCEPTER LE PASSÉ,"L’expérience des AA nous a appris que nous ne pouvons pas vivre seuls avec les problèmes qui nous accablent et avec les défauts qui les causent ou les aggravent. Si... à la lumière de la Quatrième Étape, nous avons vu se détacher en relief des expériences que nous aimerions mieux oublier...alors, nous ressentons avec plus d’urgence que jamais le besoin de ne plus vivre seuls avec les fantômes traumatisants de notre passé. Nous devons en parler à quelqu’un.","Ce qui est fait est fait et ne peut être changé. Ce qui peut être changé, par contre, c’est mon attitude au sujet du passé. Il suffit que j’en parle avec ceux et celles qui sont passés par là et avec mon parrain. Je peux souhaiter que le passé n’ait jamais existé, mais si je peux aussi modifier mes actes à la lumière de ce que j’ai fait, mon attitude changera. Je n’aurai plus à essayer de chasser le passé de mon esprit. Je peux changer mes sentiments et mes attitudes mais pour cela, je dois agir et demander l’aide de mes frères et sœurs alcooliques.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 64"
2025-05-13,french,LA MÉTHODE LA PLUS FACILE,"... si nous brûlons cette étape vitale, nous pourrions ne jamais surmonter notre problème d’alcool.","Il est certain que je n’étais pas très pressé de découvrir qui j’étais vraiment, surtout à un moment où les souffrances de l’alcool étaient encore suspendues au-dessus de ma tête comme un nuage menaçant. Mais j’ai vite entendu parler aux réunions de ce membre qui ne voulait tout simplement pas faire sa Cinquième Étape et qui venait quand même aux réunions, tout tremblant à l’idée d’avoir à revivre son passé. La méthode la plus facile est de faire ces Étapes qui me libèrent de ma maladie fatale et de mettre ma foi dans le mouvement et dans ma Puissance supérieure.","LES ALCOOLIQUES ANONYMES, P. 81"
2025-05-14,french,JE SUIS « CORRECT »,Combien de fois les nouveaux n’ont-ils pas tenté de cacher certains faits de leur vie... ils ont eu recours à des méthodes plus faciles... Ils n’en avaient pas encore appris assez sur l’humilité...,"Humilité ressemble tellement à « humiliation ». En fait, être humble, c’est avoir la capacité de me regarder honnêtement et de m’accepter tel que je suis. Je n’ai plus besoin d’être « le plus intelligent », ni « le plus stupide », ni aucun des autres « le plus ». Au bout du compte, je suis « correct ». Mais il est plus facile de m’accepter moi-même si je raconte toute ma vie. Lorsque je ne peux parler aux réunions, il me faut un parrain, quelqu’un à qui je puisse confier « certains faits » qui pourraient m’amener à boire de nouveau, qui pourraient me conduire à la mort. J’ai besoin de toutes les Étapes. J’ai besoin de la Cinquième Étape pour apprendre la vraie humilité. Les méthodes plus faciles ne marchent pas..","LES ALCOOLIQUES ANONYMES, P. 81-82"
2025-05-15,french,"AVEC DIEU, LA PAIX","Une chose est claire : celui qui vit dans le ressentiment profond finit par mener une existence futile et malheureuse... Mais pour l’alcoolique, dont le salut dépend du maintien et de l’évolution de son expérience spirituelle, le ressentiment est extrêmement grave.","Sans Dieu,","LES ALCOOLIQUES ANONYMES, P. 74"
2025-05-16,french,PARDONNER AUX AUTRES...,"Souvent, c’est en travaillant à cette Étape avec l’aide de notre parrain ou de notre conseiller spirituel que nous avons senti, pour la première fois, que nous étions vraiment capables de pardonner aux autres les pires offenses dont nous les pensions coupables envers nous. Notre inventaire moral nous avait persuadés que le pardon total était souhaitable, mais ce n’est qu’en nous attaquant résolument à la Cinquième Étape que nous avons acquis la certitude profonde d’être dignes de pardon et de pouvoir pardonner aussi.","Quelle merveilleuse sensation donne le pardon ! Comme il me révèle beaucoup sur ma nature émotive, psychologique et spirituelle ! Tout ce qu’il faut, c’est le désir de pardonner ; Dieu fera le reste.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 67"
2025-05-17,french,... ET SE PARDONNER,"Dans des circonstances très difficiles, j’ai dû à maintes reprises leur pardonner et me pardonner. Avez-vous essayé cela récemment ?","Se pardonner à soi-même et pardonner aux autres, ce sont là deux courants d’une même rivière. Tous les deux peuvent être ralentis ou bloqués par le barrage du ressentiment. Lorsque le barrage est levé, les deux courants peuvent couler librement. Les Étapes me permettent de voir comment le ressentiment s’est accumulé et a fini par bloquer ces courants dans ma vie. Elles me procurent le moyen – par la grâce de Dieu tel que je le conçois – de lever le barrage de mes rancunes. Parce que j’ai recours à cette solution, je trouve la grâce dont j’ai besoin pour me pardonner et pardonner aux autres.","RÉFLEXIONS DE BILL, P. 268"
2025-05-18,french,LA LIBERTÉ D’ÊTRE MOI-MÊME,"Si nous sommes sérieux et appliqués dans les efforts que demande cette phase de notre évolution, nous serons étonnés des résultats, même après n’avoir parcouru que la moitié du chemin. Nous connaîtrons une nouvelle liberté et un nouveau bonheur.","Ma première vraie liberté sera de ne pas avoir besoin de prendre un verre aujourd’hui. Si je la désire vraiment, je vais m’appliquer à la pratique des Douze Étapes qui m’apporteront le bonheur de cette liberté, parfois lentement, parfois rapidement. D’autres libertés suivront, et c’est un nouveau bonheur que d’en faire l’inventaire. J’ai découvert une nouvelle liberté, aujourd’hui, celle d’être moi-même et j’ai aussi la liberté d’être meilleur que jamais.","LES ALCOOLIQUES ANONYMES, P. 94"
2025-05-19,french,DONNER SANS RIEN DEMANDER EN RETOUR,"Pour s’être dévoué sans rien demander en retour, il sait très bien que sa vie s’est enrichie d’un dividende de plus.","À mon entrée dans le mouvement, l’idée de donner sans rien demander en retour n’a pas été facile à comprendre. Je me méfiais quand les autres tentaient de m’aider. Je me disais : « Qu’est-ce qu’ils vont me demander en échange ? » Mais j’ai vite découvert la joie d’aider un autre alcoolique et j’ai compris pourquoi les autres avaient été à mes côtés au début. Mon attitude a changé et j’ai cherché à aider les autres. J’étais parfois impatient dans mon grand désir de leur faire connaître les joies de la sobriété, de la belle vie retrouvée. Quand ma vie est remplie d’un Dieu d’amour, tel que je le conçois, et que je transmets cet amour à d’autres alcooliques, je ressens une richesse spéciale, difficile à expliquer.","RÉFLEXIONS DE BILL, P. 69"
2025-05-20,french,UNE JOURNÉE À LA FOIS,"Surtout, vis une journée à la fois.","Pourquoi me faire accroire que je ne dois pas prendre un verre aujourd’hui seulement quand je sais parfaitement bien que je ne dois plus boire pendant le restant de mes jours ? En fait, je ne me fais rien accroire, car un jour à la fois est probablement la seule façon pour moi d’atteindre l’objectif à long terme de l’abstinence.","RÉFLEXIONS DE BILL, P. 11"
2025-05-21,french,LA LISTE DES BIENFAITS REÇUS,Un exercice que je fais consiste à essayer de dresser un inventaire complet des bienfaits que j’ai reçus...,"Pourquoi être reconnaissant ? Je me suis enfermé et j’ai commencé à dresser la liste de tous les bienfaits dont je ne pouvais certainement pas m’accorder le mérite, à commencer par le fait d’être sain de corps et d’esprit. À ce jour, j’ai vécu soixante-quatorze années ; ma liste a rempli deux pages et il m’a fallu deux heures pour l’établir. J’ai inscrit la santé, la famille, l’argent, les AA... tout l’éventail.","RÉFLEXIONS DE BILL, P. 37"
2025-05-22,french,« NOUS »,Nous... (Le premier mot de la Première Étape),"Quand je buvais, tout ce qui me préoccupait c’était « je, me, moi ». Une telle obsession du moi, une telle maladie de l’âme, un tel égoïsme spirituel m’ont rendu esclave de la bouteille pendant plus de la moitié de ma vie.","LES DOUZE ÉTAPES ET LES DOUZE TRADITIONS, P. 23"
2025-05-23,french,SANTÉ SPIRITUELLE,"D’ailleurs, quand la maladie spirituelle n’y est plus, nous nous relevons physiquement et mentalement.","J’ai beaucoup de mal à accepter ma maladie spirituelle parce que j’éprouve un grand orgueil que je dissimule sous ma réussite matérielle et ma puissance intellectuelle. L’intelligence et l’humilité ne sont pas incompatibles, à condition que l’humilité prime. Pour beaucoup, dans le monde moderne, la poursuite du prestige et de la richesse est le but ultime. Essayer d’être à la mode et chercher à paraître meilleur que je ne le suis en réalité, c’est être malade spirituellement.","LES ALCOOLIQUES ANONYMES, P. 72"
2025-05-24,french,"« HEUREUX, JOYEUX ET LIBRES »","Nous sommes certains que Dieu nous veut heureux, joyeux et libres. Nous ne pouvons souscrire à l’idée que la vie est une vallée de larmes, bien qu’elle l’ait déjà été pour un grand nombre d’entre nous. Mais il est évident que nous avons été la cause de notre propre misère. Ce n’est pas l’œuvre de Dieu. Évitons d’inventer le malheur à loisir et tirons profit des problèmes, lorsqu’ils surviennent, en nous réjouissant de l’occasion qui nous est donnée de démontrer Sa toute-puissance.","Pendant des années, j’ai cru en un Dieu vengeur que je blâmais pour mes malheurs. J’ai appris que je devais déposer les « armes » de mon ego pour prendre les « outils » du programme des AA. Je n’ai pas à me battre contre ce programme car il est un cadeau et je ne me suis jamais battu en recevant un cadeau. Si je continue parfois à me battre, c’est que je m’accroche encore à mes « vieilles idées, mais le résultat est nul ».","LES ALCOOLIQUES ANONYMES, P. 150"
