Date,Language,Title,Quote,Reflection Text,Reference
2025-05-16,pt-BR,NÓS PERDOAMOS...,"Muitas vezes, foi enquanto trabalhávamos neste Passo com nossos padrinhos ou conselheiros espirituais que nos sentimos pela primeira vez verdadeiramente capazes de perdoar os outros, não importa o quão profundamente sentíssemos que eles nos haviam prejudicado. Nosso inventário moral nos persuadiu de que o perdão geral era desejável, mas foi somente quando enfrentamos resolutamente o Quinto Passo que soubemos interiormente que seríamos capazes de receber o perdão e também de dá-lo.","Que grande sentimento é o perdão! Que revelação sobre minha natureza emocional, psicológica e espiritual. Tudo o que é preciso é a disposição de perdoar; Deus fará o resto.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 58"
2025-05-17,pt-BR,...E PERDOAMOS,"Sob condições muito difíceis, tive, repetidas vezes, que perdoar os outros – e também a mim mesmo.","O perdão de si mesmo e o perdão dos outros são apenas duas correntes no mesmo rio, ambas impedidas ou completamente bloqueadas pela barragem do ressentimento. Uma vez que essa barragem é levantada, ambas as correntes podem fluir. Os Passos de A.A. me permitem ver como o ressentimento se acumulou e subsequentemente bloqueou esse fluxo em minha vida. Os Passos fornecem uma maneira pela qual meus ressentimentos podem – pela graça de Deus como O concebo – ser levantados. É como resultado desta solução que posso encontrar a graça necessária que me permite perdoar a mim mesmo e aos outros.","NA OPINIÃO DO BILL, p. 268"
2025-05-18,pt-BR,LIBERDADE PARA SER EU,"Se formos meticulosos com esta fase de nosso desenvolvimento, ficaremos maravilhados antes de chegarmos à metade. Vamos conhecer uma nova liberdade e uma nova felicidade.","Minha primeira verdadeira liberdade é a liberdade de não ter que tomar um gole hoje. Se eu realmente a quero, trabalharei os Doze Passos e a felicidade desta liberdade virá a mim através dos Passos – às vezes rapidamente, às vezes lentamente. Outras liberdades se seguirão, e fazer o inventário delas é uma nova felicidade. Tive uma nova liberdade hoje, a liberdade de ser eu mesmo. Tenho a liberdade de ser o melhor eu que já fui.","ALCOÓLICOS ANÔNIMOS, p. 83"
2025-05-19,pt-BR,DAR SEM SEGUNDAS INTENÇÕES,"E ele bem sabe que sua própria vida foi enriquecida, como um dividendo extra de dar a outro sem qualquer demanda por um retorno.","O conceito de dar sem segundas intenções foi difícil de entender quando cheguei ao programa. Eu desconfiava quando outros queriam me ajudar. Eu pensava: 'O que eles querem em troca?' Mas logo aprendi a alegria de ajudar outro alcoólico e entendi por que eles estavam lá para mim no começo. Minhas atitudes mudaram e eu quis ajudar os outros. Às vezes ficava ansioso, pois queria que eles conhecessem as alegrias da sobriedade, que a vida pode ser bonita. Quando minha vida está cheia de um Deus amoroso da minha compreensão e eu dou esse amor ao meu companheiro alcoólico, sinto uma riqueza especial que é difícil de explicar.","NA OPINIÃO DO BILL, p. 69"
2025-05-20,pt-BR,UM DIA DE CADA VEZ,"Acima de tudo, leve um dia de cada vez.","Por que eu me engano dizendo que devo ficar longe da bebida por apenas um dia, quando sei perfeitamente bem que nunca mais devo beber enquanto viver? Não estou me enganando, porque um dia de cada vez é provavelmente a única maneira de alcançar o objetivo de longo prazo de me manter sóbrio.","NA OPINIÃO DO BILL, p. 11"
2025-05-21,pt-BR,UMA LISTA DE BÊNÇÃOS,Um exercício que pratico é tentar fazer um inventário completo de minhas bênçãos...,"Pelo que eu tinha que ser grato? Fechei-me e comecei a listar as bênçãos pelas quais eu não era de forma alguma responsável, começando por ter nascido com mente e corpo sãos. Passei por setenta e quatro anos de vida até o momento presente. A lista ocupou duas páginas e levou duas horas para ser compilada; incluí saúde, família, dinheiro, A.A. – toda a gama.","NA OPINIÃO DO BILL, p. 37"
2025-05-22,pt-BR,PRIMEIRO PASSO,NÓS... (A primeira palavra do Primeiro Passo),"Quando eu bebia, tudo em que conseguia pensar era 'Eu, Eu, Eu' ou 'Mim, Mim, Mim'. Tão dolorosa obsessão de si, tal doença da alma, tal egoísmo espiritual me prenderam à garrafa por mais da metade da minha vida.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 21"
2025-05-23,pt-BR,SAÚDE ESPIRITUAL,"Quando a enfermidade espiritual é superada, nós nos endireitamos mental e fisicamente.","É muito difícil para mim lidar com minha doença espiritual por causa do meu grande orgulho, disfarçado por meus sucessos materiais e meu poder intelectual. A inteligência não é incompatível com a humildade, desde que eu coloque a humildade em primeiro lugar. Buscar prestígio e riqueza é o objetivo final para muitos no mundo moderno. Estar na moda e parecer melhor do que realmente sou é uma doença espiritual.","ALCOÓLICOS ANÔNIMOS, p. 64"
2025-05-24,pt-BR,"'FELIZES, ALEGRES E LIVRES'","Temos certeza de que Deus quer que sejamos felizes, alegres e livres. Não podemos subscrever a crença de que esta vida é um vale de lágrimas, embora uma vez tenha sido exatamente isso para muitos de nós. Mas é claro que nós mesmos fizemos nossa própria miséria. Deus não a fez. Evite, então, a fabricação deliberada de miséria, mas se o problema vier, capitalize-o alegremente como uma oportunidade para demonstrar Sua onipotência.","Durante anos, acreditei num Deus punitivo e O culpei pela minha miséria. Aprendi que devo depor as 'armas' do ego para pegar as 'ferramentas' do programa de A.A. Não luto com o programa porque é um presente e nunca lutei ao receber um presente. Se às vezes continuo lutando, é porque ainda estou apegado às minhas velhas ideias e '... os resultados são nulos.'","ALCOÓLICOS ANÔNIMOS, p. 133"
2025-05-25,pt-BR,GRATIDÃO PROGRESSIVA,"A gratidão deve seguir em frente, em vez de para trás.","Sou muito grato que meu Poder Superior me deu uma segunda chance de viver uma vida que vale a pena. Através de Alcoólicos Anônimos, fui restaurado à sanidade. As promessas estão se cumprindo em minha vida. Sou grato por estar livre da escravidão do álcool. Sou grato pela paz de espírito e pela oportunidade de crescer, mas minha gratidão deve ir para a frente, e não para trás. Não posso ficar sóbrio com as reuniões de ontem ou com os chamados de Décimo Segundo Passo do passado; preciso colocar minha gratidão em ação hoje. Nosso cofundador disse que nossa gratidão pode ser melhor demonstrada levando a mensagem a outros. Sem ação, minha gratidão é apenas uma emoção agradável. Preciso colocá-la em ação trabalhando o Décimo Segundo Passo, levando a mensagem e praticando os princípios em todos os meus assuntos. Sou grato pela chance de levar a mensagem hoje!","NA OPINIÃO DO BILL, p. 29"
2025-05-26,pt-BR,TRANSFORMANDO O NEGATIVO EM POSITIVO,"Nosso crescimento espiritual e emocional em A.A. não depende tanto do sucesso quanto de nossas falhas e contratempos. Se você tiver isso em mente, acho que sua recaída terá o efeito de te impulsionar para cima, em vez de para baixo.","Em consonância com a dor e a adversidade que nossos fundadores encontraram e superaram ao estabelecer A.A., Bill W. nos enviou uma mensagem clara: uma recaída pode proporcionar uma experiência positiva em direção à abstinência e a uma vida inteira de recuperação. Uma recaída traz verdade ao que ouvimos repetidamente nas reuniões – 'Não tome aquele primeiro gole!'. Ela reforça a crença na natureza progressiva da doença e enfatiza a necessidade e a beleza da humildade em nosso programa espiritual. Verdades simples chegam de maneiras complicadas para mim quando me torno movido pelo ego.","NA OPINIÃO DO BILL, p. 184"
2025-05-27,pt-BR,NENHUMA CULPA PIEGAS,"Dia a dia, tentamos nos aproximar um pouco da perfeição de Deus. Portanto, não precisamos ser consumidos por uma culpa piegas...","Quando descobri pela primeira vez que não há um único 'não' nos Doze Passos de A.A., fiquei perturbado porque essa descoberta abriu um portal gigante. Só então pude perceber o que A.A. é para mim:","NA OPINIÃO DO BILL, p. 15"
2025-05-28,pt-BR,DIREITOS IGUAIS,"Em um momento ou outro, a maioria dos grupos de A.A. entra em uma onda de criação de regras... Com o tempo, o medo e a intolerância diminuem [e nós percebemos] que não desejamos negar a ninguém sua chance de se recuperar do alcoolismo. Desejamos ser o mais inclusivos possível, nunca exclusivos.","A.A. me ofereceu liberdade completa e me aceitou na Irmandade por mim mesmo. A associação não dependia de conformidade, sucesso financeiro ou educação, e sou muito grato por isso. Muitas vezes me pergunto se estendo a mesma igualdade aos outros ou se lhes nego a liberdade de serem diferentes. Hoje tento substituir meu medo e intolerância por fé, paciência, amor e aceitação. Posso levar essas forças para o meu grupo de A.A., minha casa e meu escritório. Faço um esforço para levar minha atitude positiva a todos os lugares que vou.","'A TRADIÇÃO DE A.A.: COMO ELA SE DESENVOLVEU', pp. 10, 11, 12"
2025-05-29,pt-BR,VERDADEIRA TOLERÂNCIA,O único requisito para ser membro de A.A. é o desejo de parar de beber.,"Ouvi pela primeira vez a forma curta da Terceira Tradição no Preâmbulo. Quando cheguei a A.A., não conseguia aceitar a mim mesmo, meu alcoolismo ou um Poder Superior. Se houvesse quaisquer requisitos físicos, mentais, morais ou religiosos para ser membro, eu estaria morto hoje. Bill W. disse em sua fita sobre as Tradições que a Terceira Tradição é uma carta de liberdade individual. A coisa mais impressionante para mim foi o sentimento de aceitação dos membros que estavam praticando a Terceira Tradição, tolerando-me e aceitando-me. Sinto que aceitação é amor e amor é a vontade de Deus para nós.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 139"
2025-05-30,pt-BR,NOSSO PROPÓSITO PRIMORDIAL,"Quanto mais A.A. se mantiver fiel ao seu propósito primordial, maior será sua influência benéfica em todos os lugares.","É com gratidão que reflito sobre os primeiros dias da nossa Irmandade e aqueles sábios e amorosos 'precursores' que proclamaram que não deveríamos nos desviar do nosso propósito primordial, que é levar a mensagem ao alcoólico que ainda sofre.","A.A. ATINGE A MAIORIDADE, p. 109"
2025-05-31,pt-BR,PRONTIDÃO PARA SERVIR AOS OUTROS,... nossa Sociedade concluiu que tem apenas uma alta missão – levar a mensagem de A.A. àqueles que não sabem que existe uma saída.,"A 'Luz' para a liberdade brilha intensamente sobre meus companheiros alcoólicos, à medida que cada um de nós desafia o outro a crescer. Os 'Passos' para o autoaperfeiçoamento têm pequenos começos, mas cada Passo constrói a 'escada' para fora do poço do desespero em direção a uma nova esperança. A honestidade se torna minha 'ferramenta' para desenrolar as 'correntes' que me prendiam. Um padrinho, que é um ouvinte atencioso, pode me ajudar a ouvir verdadeiramente a mensagem que me guia para a liberdade.","OS DOZE PASSOS E AS DOZE TRADIÇÕES, p. 151"
2025-06-01,pt-BR,UMA VISÃO MUDADA,Toda a nossa atitude e visão sobre a vida mudarão.,"Quando eu bebia, minha atitude era totalmente egoísta, totalmente egocêntrica; meu prazer e meu conforto vinham em primeiro lugar. Agora que estou sóbrio, a busca por satisfação própria começou a desaparecer. Minha atitude inteira em relação à vida e às outras pessoas está mudando. Para mim, o primeiro 'A' em nosso nome representa atitude. Minha atitude é mudada pelo segundo 'A' em nosso nome, que representa ação. Ao trabalhar os Passos, frequentar reuniões e levar a mensagem, posso ser restaurado à sanidade. Ação é a palavra mágica! Com uma atitude positiva e prestativa e ação regular de A.A., posso permanecer sóbrio e ajudar os outros a alcançar a sobriedade. Minha atitude agora é que estou disposto a ir a qualquer extremo para permanecer sóbrio!","ALCOÓLICOS ANÔNIMOS, p. 84"
2025-06-02,pt-BR,O CAMINHO ASCENDENTE,Aqui estão os passos que demos...,"Estas são as palavras que introduzem os Doze Passos. Em sua simplicidade direta, elas varrem todas as considerações psicológicas e filosóficas sobre a correção dos Passos. Elas descrevem o que eu fiz: segui os Passos e a sobriedade foi o resultado. Essas palavras não implicam que eu deva seguir o caminho bem trilhado daqueles que vieram antes, mas sim que há um caminho para eu me tornar sóbrio e que é um caminho que terei que encontrar. É um novo caminho, que leva a uma luz infinita no topo da montanha. Os Passos me aconselham sobre os pontos de apoio que são seguros e sobre os abismos a evitar. Eles me fornecem as ferramentas de que preciso durante as muitas partes da jornada solitária da minha alma. Quando falo desta jornada, partilho a minha experiência, força e esperança com os outros.","ALCOÓLICOS ANÔNIMOS, p. 59"
2025-06-03,pt-BR,COM UMA ASA E UMA ORAÇÃO,... então olhamos para o Sexto Passo. Enfatizamos a boa vontade como sendo indispensável.,"Os Passos Quatro e Cinco foram difíceis, mas valeram a pena. Agora eu estava preso no Sexto Passo e, em desespero, peguei o Grande Livro e li esta passagem. Eu estava do lado de fora, orando por boa vontade, quando levantei os olhos e vi um pássaro enorme subindo no céu. Observei-o de repente se entregar às poderosas correntes de ar das montanhas. Arrastado, mergulhando e voando alto, o pássaro fazia coisas aparentemente impossíveis para pássaros mortais. Foi um exemplo inspirador de uma criatura semelhante 'se entregando' a um poder maior que si mesma. Percebi que se o pássaro 'retomasse sua vontade' e tentasse voar com menos confiança, por sua própria força, estragaria seu aparente voo livre. Essa percepção me concedeu a boa vontade para rezar a oração do Sétimo Passo.","ALCOÓLICOS ANÔNIMOS, p. 76"
